# Chunk-averaged data for fix bin1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx vy vz c_peratom[1] c_peratom[2] c_peratom[3] temp
0 92 43672908
  10 326.934 578080 -0.018653 -0.00212482 7.47987 -8.45709e+06 -8.45132e+06 -1.04465e+07 5269.65
  11 347.259 577966 -0.0446347 -0.0010449 7.46841 -8.47762e+06 -8.44704e+06 -1.04342e+07 5263.31
  12 367.584 577533 -0.0184376 -0.0355607 7.44827 -8.43066e+06 -8.40698e+06 -1.04363e+07 5229.24
  13 387.909 577157 0.00366017 -0.0571545 7.42377 -8.38982e+06 -8.33326e+06 -1.04179e+07 5179.16
  14 408.234 575978 0.0104176 -0.0126178 7.39076 -8.13646e+06 -8.17579e+06 -1.04068e+07 5083.33
  15 428.559 571590 0.0138063 0.0273383 7.27182 -7.56013e+06 -7.49931e+06 -1.03623e+07 4886.53
  16 448.884 557389 -0.0123162 0.00589127 6.84441 -5.60728e+06 -5.61221e+06 -1.01688e+07 4293.37
  17 469.209 547463 0.00690723 -0.00302498 6.54099 -4.22277e+06 -4.22867e+06 -1.00449e+07 3811.35
  18 489.534 545270 -0.00144933 0.00818909 6.46807 -3.96913e+06 -3.96529e+06 -9.99795e+06 3689.95
  19 509.859 545368 0.00171223 0.000654772 6.44995 -3.93821e+06 -3.93766e+06 -9.97131e+06 3657.86
  20 530.184 544905 -0.00186306 0.00351 6.43654 -3.92579e+06 -3.92679e+06 -9.94484e+06 3637.9
  21 550.509 544905 -0.000758288 -0.00173798 6.41798 -3.91392e+06 -3.91339e+06 -9.90931e+06 3616.29
  22 570.834 545146 0.00190821 0.0019364 6.41526 -3.90905e+06 -3.90982e+06 -9.90056e+06 3609.82
  23 591.159 544279 -0.00394088 0.00107978 6.40956 -3.90816e+06 -3.90827e+06 -9.89669e+06 3600.79
  24 611.484 544423 -0.00117295 -0.00016488 6.41162 -3.91133e+06 -3.91207e+06 -9.90464e+06 3599.27
  25 631.809 546342 0.000623224 -0.000603544 6.40371 -3.90727e+06 -3.90591e+06 -9.89038e+06 3590.28
  26 652.134 544282 -0.00146293 0.000727964 6.39687 -3.90004e+06 -3.90051e+06 -9.87622e+06 3581.39
  27 672.459 542460 7.15268e-05 -0.00010396 6.39291 -3.89406e+06 -3.8937e+06 -9.86047e+06 3575.92
  28 692.784 547153 0.0016717 0.00281042 6.39407 -3.87443e+06 -3.87481e+06 -9.81967e+06 3577.71
  29 713.109 544173 0.000232911 0.00198016 6.40011 -3.8631e+06 -3.86314e+06 -9.80168e+06 3581.09
  30 733.434 540422 0.000127257 0.000799291 6.40177 -3.85721e+06 -3.85771e+06 -9.79817e+06 3582.98
  31 753.759 547345 0.00113835 0.000478241 6.38512 -3.84159e+06 -3.84154e+06 -9.76778e+06 3567.92
  32 774.084 545714 0.00106636 0.00145331 6.35457 -3.80262e+06 -3.80263e+06 -9.68798e+06 3541.63
  33 794.409 538125 0.00484996 0.00136261 6.27667 -3.74472e+06 -3.745e+06 -9.53425e+06 3473.88
  34 814.734 538235 7.02821e-05 -0.00172846 6.15335 -3.66106e+06 -3.6601e+06 -9.30812e+06 3363.86
  35 835.059 539532 0.00137348 -0.00220744 5.94682 -3.54232e+06 -3.54336e+06 -8.94281e+06 3196.63
  36 855.384 536532 0.00122622 -0.00169049 5.69161 -3.41328e+06 -3.41398e+06 -8.53828e+06 3026.77
  37 875.709 534899 -2.45251e-05 -0.00013658 5.50731 -3.28443e+06 -3.28265e+06 -8.29583e+06 2848.14
  38 896.034 535695 -0.00257249 -0.00202092 5.4275 -3.2192e+06 -3.21996e+06 -8.19522e+06 2807.27
  39 916.359 536504 -0.00187913 -0.000162526 5.65528 -3.31619e+06 -3.3171e+06 -8.54475e+06 2999.78
  40 936.684 525493 0.00201309 -0.00053183 4.49735 -2.70636e+06 -2.70577e+06 -6.96962e+06 2264.81
  41 957.009 526479 0.000747691 -0.00249873 4.8045 -2.74312e+06 -2.74266e+06 -7.33105e+06 2788.11
  42 977.334 492599 0.000647577 0.000991354 1.16 -698379 -697942 -1.83741e+06 756.427
  43 997.659 470400 -0.000642525 -0.000845265 0.00721978 4372.15 4162.6 9329.31 300.131
  44 1017.98 471881 -0.00160998 -0.000707564 -0.0108762 -2086.73 -2358.48 -4742.9 300.434
  45 1038.31 491152 -0.00119294 0.000309687 -0.00111836 -1481.82 -1316.96 -2997.77 300.65
  46 1058.63 470567 -0.00226495 0.000880562 -0.00433174 -323.318 -638.753 -490.276 300.665
  47 1078.96 470420 0.000198287 0.00203608 -0.0015059 377.697 69.507 -119.053 300.149
  48 1099.28 487853 0.000204353 -0.000738971 0.00487771 1615.42 975.133 2210.39 300.604
  49 1119.61 475327 -0.0022352 0.00257051 0.0057102 2960.31 3504.18 6396.8 300.209
  50 1139.93 470400 0.00118369 0.000761821 0.00303358 -109.891 -402.767 -1058.65 300.157
  51 1160.26 475103 0.000171169 -0.000139389 -0.0109969 -6504.32 -5501.01 -12097.5 300.258
  52 1180.58 488077 -0.00221207 -0.00135022 0.0142739 8702.28 9297.59 19102 299.798
  53 1200.91 470420 0.00113344 0.000151225 -0.0177727 -8667.93 -8321.94 -19321.3 300.379
  54 1221.23 470516 -0.00158508 -0.00254667 0.0110586 7600.46 7510.81 16545.9 300.21
  55 1241.56 490704 0.000599216 0.00214723 -0.00560784 -1446.58 -1457.52 -4331.15 299.975
  56 1261.88 472380 -0.00109271 0.00118441 -0.0077613 -2519.18 -2998.77 -5481.23 300.136
  57 1282.21 470400 -0.00163322 -0.00314447 -0.00718094 -1512.84 -3306.34 -5394.87 300.138
  58 1302.53 479303 0.00103726 0.00302356 0.00329831 2794.78 3381.3 6618.79 300.188
  59 1322.86 483894 -0.000732463 -0.000759016 0.00907598 6352.28 6499.37 13096.6 300.647
  60 1343.18 470403 -0.00240837 0.000217948 -0.000994603 -932.907 -1394.41 -2611.19 300.373
  61 1363.51 471074 0.00250216 0.00185308 -0.0141739 -5348.17 -6528.43 -12747.1 300.416
  62 1383.83 491519 -0.000614235 -0.00107687 0.0160511 6886.74 6321.64 13354.3 300.286
  63 1404.16 471007 -0.00031993 -0.000801408 -0.00353458 -1957.3 -1780.8 -3891.82 300.49
  64 1424.48 470402 -1.33458e-05 -0.00201115 0.000373758 -1387.31 -1531.49 -3396.21 299.679
  65 1444.81 484362 -0.000536009 0.00226591 0.000313694 376.355 30.3717 37.335 300.51
  66 1465.13 478836 -0.00151879 0.00119073 -0.00331744 -838.332 -958 -1764.21 300.103
  67 1485.46 470400 -0.000458258 0.00143614 0.00159843 2514.4 2379.3 5343.75 300.171
  68 1505.78 472414 -0.000576284 -0.00225425 -0.00315553 -755.293 -682.632 -1347.82 300.302
  69 1526.11 490653 0.00321279 -0.00145599 0.00584771 3235.75 2722.11 5718 299.994
  70 1546.43 470533 0.00164083 0.00173717 -9.48667e-05 1281.74 679.2 2329.5 300.166
  71 1566.76 470427 -0.00118942 -0.00260284 -0.000303369 3068.6 2846.2 3772.02 299.996
  72 1587.08 488505 -0.00124783 0.00182977 -0.00164837 -1913.89 -2271.29 -3082.71 300.506
  73 1607.41 474668 0.00020008 0.000485764 0.00149827 710.905 1484.63 2761.7 299.897
  74 1627.73 470400 0.000495129 0.000180623 0.00118591 1603.46 1340.06 2755.87 300.139
  75 1648.06 475361 0.000789278 0.00125298 0.000435029 -2088.52 -809.127 -2691.37 300.289
  76 1668.38 487827 0.000591779 0.00180374 -0.00146367 -110.039 -751.61 -1473 300.609
  77 1688.71 470412 0.00140393 -0.00108747 -0.00103324 -1155.99 -885.18 -2883.83 300.763
  78 1709.03 470592 -0.000118569 -0.000541811 -0.00292019 1553.25 1026.74 2914.54 300.712
  79 1729.36 490865 0.00086119 -0.00143307 -0.000166466 1828.44 2156.24 3851.64 301.648
  80 1749.68 472143 -0.000879879 -0.00250761 0.0014112 1012.98 1804.86 3762.62 301.332
  81 1770.01 470400 0.000994172 0.00115837 0.00132191 1363.52 1231.42 2841.83 300.663
  82 1790.33 479471 0.000884825 -0.000836304 0.00152399 2243.28 1247.17 3557.31 301.437
  83 1810.66 483723 -0.000378973 -0.000119537 -0.00180668 -39.5532 37.407 -699.633 300.688
  84 1830.98 470406 -0.000729785 -0.000610365 0.00136109 898.37 467.678 1250.87 301.132
  85 1851.31 459744 -0.0033828 -2.75655e-05 -0.00107866 109089 108964 794.764 299.937
18400 85 43672908
  1 147.069 520149 0.00564588 0.00555716 7.50501 -4.31405e+06 -4.30069e+06 -6.75999e+06 4577.21
  2 167.394 577930 -0.00297878 0.0310239 7.503 -8.48879e+06 -8.45204e+06 -1.04666e+07 5067.53
  3 187.719 579489 -0.00921996 0.0185298 7.49942 -8.56728e+06 -8.54931e+06 -1.04652e+07 5100.69
  4 208.044 579291 -0.00707322 -0.0119215 7.50239 -8.56826e+06 -8.58181e+06 -1.04595e+07 5154.81
  5 228.369 578982 0.00921916 0.000187649 7.50179 -8.54292e+06 -8.58476e+06 -1.04518e+07 5199.57
  6 248.694 578827 -0.000566413 0.0199082 7.50674 -8.53315e+06 -8.51766e+06 -1.04451e+07 5238.35
  7 269.019 578475 -0.0403096 0.0146938 7.50568 -8.52215e+06 -8.52984e+06 -1.04522e+07 5263.23
  8 289.344 578671 -0.0222026 0.0136635 7.50174 -8.53093e+06 -8.5256e+06 -1.04512e+07 5274.51
  9 309.669 578252 -0.00656132 0.0221351 7.49408 -8.47494e+06 -8.50759e+06 -1.04566e+07 5276.37
  10 329.994 578053 -0.0352293 -0.00778238 7.47389 -8.46498e+06 -8.4507e+06 -1.04372e+07 5268.55
  11 350.319 578189 -0.0462991 0.00080937 7.46789 -8.50367e+06 -8.47183e+06 -1.04446e+07 5267.7
  12 370.644 577878 -0.0156261 -0.0359592 7.45117 -8.46111e+06 -8.436e+06 -1.0435e+07 5241.07
  13 390.969 577524 0.00740651 -0.0555454 7.43249 -8.42496e+06 -8.37431e+06 -1.04318e+07 5198.05
  14 411.294 576142 0.00671829 -0.00719546 7.40826 -8.20338e+06 -8.2385e+06 -1.04176e+07 5120.14
  15 431.619 573741 0.0106898 0.0199993 7.33043 -7.86819e+06 -7.81125e+06 -1.0385e+07 4963.05
  16 451.944 562638 -0.0200364 0.0111115 7.00618 -6.29401e+06 -6.30099e+06 -1.02672e+07 4527.96
  17 472.269 549216 0.0200061 -0.0113719 6.60673 -4.47223e+06 -4.4835e+06 -1.00884e+07 3913.03
  18 492.594 546065 -0.00586849 0.011319 6.48902 -4.00739e+06 -4.00147e+06 -1.00305e+07 3714.87
  19 512.919 545120 0.00314307 -4.29797e-05 6.46571 -3.94909e+06 -3.94817e+06 -1.00003e+07 3676.01
  20 533.244 545319 -0.00416243 0.00464736 6.45135 -3.93678e+06 -3.93707e+06 -9.97437e+06 3653.89
  21 553.569 544849 -0.00112148 -0.00182736 6.4391 -3.92567e+06 -3.92451e+06 -9.94561e+06 3635.68
  22 573.894 544835 0.00230076 0.000341454 6.41678 -3.91431e+06 -3.91526e+06 -9.9135e+06 3610.25
  23 594.219 545413 -0.00288468 0.00134088 6.41285 -3.91197e+06 -3.91163e+06 -9.90566e+06 3602.77
  24 614.544 544536 0.000106537 0.000605664 6.40642 -3.90811e+06 -3.90873e+06 -9.89758e+06 3594.33
  25 634.869 543853 -0.000841825 -0.00121171 6.41165 -3.91165e+06 -3.91162e+06 -9.9067e+06 3596.01
  26 655.194 546312 -0.00195254 0.00242925 6.40933 -3.90317e+06 -3.9037e+06 -9.88732e+06 3591.74
  27 675.519 545080 0.000510469 -0.00264652 6.41549 -3.88738e+06 -3.88752e+06 -9.85434e+06 3595.51
  28 695.844 541621 0.00125442 0.00461282 6.41889 -3.87698e+06 -3.87833e+06 -9.83516e+06 3597.5
  29 716.169 546095 0.000485531 0.000156023 6.40643 -3.86409e+06 -3.86329e+06 -9.80522e+06 3583.76
  30 736.494 545905 0.00122363 0.00327559 6.40396 -3.85864e+06 -3.85844e+06 -9.801e+06 3581.12
  31 756.819 539683 0.00147999 -0.00051964 6.4107 -3.84442e+06 -3.84608e+06 -9.78916e+06 3589.4
  32 777.144 544874 -6.23564e-05 0.00313163 6.39832 -3.82578e+06 -3.82592e+06 -9.75368e+06 3577.93
  33 797.469 548200 0.00430462 -0.000744728 6.36014 -3.7999e+06 -3.79898e+06 -9.68749e+06 3541.9
  34 817.794 539027 0.000644987 -0.00139588 6.27747 -3.74382e+06 -3.74485e+06 -9.54048e+06 3467.54
  35 838.119 537760 0.000988642 -0.0025413 6.14648 -3.6839e+06 -3.68581e+06 -9.31074e+06 3362.83
  36 858.444 538562 0.00163924 -0.00183302 5.91693 -3.59757e+06 -3.59775e+06 -8.94693e+06 3214.94
  37 878.769 536883 -0.00104005 -9.56994e-05 5.62404 -3.37168e+06 -3.37173e+06 -8.49783e+06 2928.79
  38 899.094 535795 -0.000234878 -0.000261122 5.4836 -3.26014e+06 -3.25919e+06 -8.24887e+06 2823.9
  39 919.419 536686 -0.00187434 -0.000723589 5.40079 -3.22024e+06 -3.2209e+06 -8.19861e+06 2782.49
  40 939.744 536718 0.000520937 -0.00299169 5.53424 -3.2598e+06 -3.25997e+06 -8.40026e+06 2905.23
  41 960.069 524171 0.000328028 -0.00174716 4.72421 -2.7962e+06 -2.79609e+06 -7.24574e+06 2445.41
  42 980.394 527955 -1.21038e-07 0.00173388 4.66036 -2.6498e+06 -2.64978e+06 -7.09658e+06 2655.99
  43 1000.72 470485 0.00136523 -0.00360624 0.278811 -211530 -211858 -514585 333.874
  44 1021.04 490536 -0.00307516 0.00254988 -0.00337109 293.638 0.729749 -213.664 300.28
  45 1041.37 472579 -0.00069667 0.000654074 -0.00270723 -365.279 803.034 1264.05 300.66
  46 1061.69 470400 -0.0023892 0.000607848 -0.00229622 235.67 -264.821 -0.195798 300.43
  47 1082.02 478447 0.00161548 0.000578364 -0.000717927 1599.69 600.046 2107.27 299.979
  48 1102.34 484743 -0.00278796 0.000861916 0.00627287 2754.59 3075.17 5703.01 300.187
  49 1122.67 470410 0.0011989 0.00072025 0.00635544 2266.15 2204.77 4470.25 300.209
  50 1142.99 470867 -0.0018135 0.001096 -0.00682618 -3427.52 -3540.37 -7224.57 299.998
  51 1163.32 491619 -0.00107587 -0.00102919 0.00705994 2179.87 2371.42 5276.78 300.366
  52 1183.64 471114 0.000809299 -0.000340466 -0.0108853 -6502.37 -5848.1 -14912.7 299.809
  53 1203.97 470403 -0.000932862 0.000795092 0.0114494 8095.91 9346.5 19066.7 300.253
  54 1224.29 483536 -0.000628961 -0.00126264 -0.0105487 -4417.18 -4166.91 -9606.84 299.732
  55 1244.62 479661 0.0014711 0.00168774 -0.0077611 -1779 -2158.44 -5275.25 300.122
  56 1264.94 470400 0.000129061 0.000470649 -0.00523027 -1799.7 -2898.59 -5400.27 300.449
  57 1285.27 472178 -0.00138625 -0.0024154 0.00252801 3895.47 3687.84 7553.92 300.439
  58 1305.59 490849 -0.000554829 0.000589354 0.0097128 5349.14 5304.82 11253.6 300.274
  59 1325.92 470573 -0.00176228 0.000733758 0.00222973 1690.67 2647.55 4532.22 300.537
  60 1346.24 470421 -4.90177e-05 0.0023137 -0.0150734 -5952.77 -6434.66 -13553 299.936
  61 1366.57 488077 0.00122151 -0.000218241 0.00533248 3474.41 2789.21 5981.96 299.941
  62 1386.89 475102 5.67802e-05 -0.000771205 0.00549667 3645.76 2864.8 6983.67 300.605
  63 1407.22 470400 0.000857525 -0.00182127 -0.00109537 -1811.24 -1428.2 -3222.34 300.167
  64 1427.54 474792 -0.00346816 -0.000101901 -0.000425267 -1783.7 -1461.95 -4101.92 299.83
  65 1447.87 488387 0.00036403 0.000541665 -0.0014846 -1099.45 -1083.03 -2627.06 300.143
  66 1468.19 470421 -0.000621308 0.00117496 0.001797 1800.08 491.058 2294.85 300.298
  67 1488.52 470537 -0.00130954 0.0013357 0.00176678 1062.16 1338.17 2211.78 300.627
  68 1508.84 490785 0.00105402 -0.00256691 0.000303646 3190.85 2432.76 6507.74 300.216
  69 1529.17 472278 0.0026183 9.54331e-05 0.000332976 387.887 -224.983 22.7557 299.855
  70 1549.49 470400 0.000779739 -0.000201705 -0.000321585 123.293 -435.845 -562.468 300.208
  71 1569.82 479321 -0.000347915 -0.000146847 0.0013635 1787.65 1659.48 4523.8 299.743
  72 1590.14 483872 -0.00240342 0.00108924 -0.00158231 588.088 1586.9 1712.07 300.23
  73 1610.47 470407 0.00112734 -0.000308362 0.000208224 -732.736 -1239.25 -1897.77 300.388
  74 1630.79 471014 0.00115294 0.00207126 0.00210361 1274.16 953.669 1688.1 300.024
  75 1651.12 491565 0.000914474 -0.00026502 -0.00436827 -165.292 1025.89 -150.255 300.671
  76 1671.44 471021 0.000399978 0.00205828 0.000160684 -3163.26 -2714.71 -4996.48 300.471
  77 1691.77 470403 0.000885917 -0.00115032 0.000932251 56.8514 289.386 121.735 299.9
  78 1712.09 484512 -0.000510858 -0.00105518 0.000944523 1886.45 2046.71 4132.99 301.493
  79 1732.42 478685 0.00113801 -0.00104155 -0.000500104 2612.61 2528.39 5100.74 301.343
  80 1752.74 470400 -0.000686825 -0.000566714 0.000876814 -18.6094 580.833 1961.4 300.821
  81 1773.07 472378 0.00328808 -0.000291273 0.00208088 2416.22 1444.88 4096.77 300.727
  82 1793.39 490691 -0.00253975 -0.000470215 -0.00189251 777.369 -746.693 -953.814 301.005
  83 1813.72 470531 0.000320065 -0.000218997 -0.000508766 987.202 899.212 2748.01 300.848
  84 1834.04 470426 -0.000440197 -0.000603153 0.00100708 -296.158 183.035 575.599 300.889
  85 1854.37 392518 -0.00409224 -0.000653187 -0.0019727 127548 127360 698.13 300.603
18800 85 43415855
  1 160.285 552740 0.0034719 0.0193791 6.74383 -7.29488e+06 -7.25974e+06 -8.8681e+06 4439.87
  2 180.61 579370 -0.00231159 0.0278155 7.50488 -8.54498e+06 -8.51544e+06 -1.0469e+07 5089.79
  3 200.935 579232 -0.00873232 0.0081861 7.50272 -8.57373e+06 -8.5695e+06 -1.04566e+07 5131.3
  4 221.26 579545 0.00479983 -0.00731556 7.51118 -8.56403e+06 -8.59366e+06 -1.04479e+07 5192.95
  5 241.585 578846 0.00530284 0.0156503 7.51354 -8.5272e+06 -8.54936e+06 -1.04441e+07 5229.26
  6 261.91 578601 -0.0275231 0.0136623 7.50577 -8.53236e+06 -8.51402e+06 -1.04472e+07 5251.86
  7 282.235 578547 -0.0280288 0.0142072 7.49575 -8.53119e+06 -8.54248e+06 -1.04467e+07 5262.75
  8 302.56 578600 0.000917942 0.0217059 7.50155 -8.51244e+06 -8.53272e+06 -1.04589e+07 5282.31
  9 322.885 578355 -0.0186763 0.00548605 7.4873 -8.48667e+06 -8.49189e+06 -1.04616e+07 5280.87
  10 343.21 578211 -0.0583995 -0.00999008 7.46956 -8.51237e+06 -8.48105e+06 -1.04454e+07 5271.64
  11 363.535 578162 -0.0342875 -0.0184048 7.45812 -8.49671e+06 -8.46741e+06 -1.04455e+07 5259.58
  12 383.86 578084 -0.0109943 -0.0524572 7.44929 -8.48804e+06 -8.44375e+06 -1.04387e+07 5235.95
  13 404.185 577006 0.0183906 -0.0283555 7.43118 -8.35201e+06 -8.35934e+06 -1.04218e+07 5185.76
  14 424.51 576216 -0.00318419 0.0214561 7.39353 -8.20038e+06 -8.17146e+06 -1.04229e+07 5080.57
  15 444.835 572461 -0.0110777 0.0189514 7.29393 -7.67512e+06 -7.65821e+06 -1.03873e+07 4913.43
  16 465.16 559678 0.0216949 -0.0116391 6.9285 -5.86672e+06 -5.87937e+06 -1.0236e+07 4408.41
  17 485.485 547994 0.000245146 -0.000433674 6.57459 -4.33143e+06 -4.31138e+06 -1.00907e+07 3851.04
  18 505.81 545672 -0.00014204 0.0055587 6.4933 -3.97977e+06 -3.97779e+06 -1.00447e+07 3710.71
  19 526.135 545779 0.000200598 0.00172076 6.47504 -3.95754e+06 -3.95533e+06 -1.00145e+07 3681.29
  20 546.46 545107 -0.00154503 -0.000313312 6.45736 -3.9396e+06 -3.94048e+06 -9.98645e+06 3656.68
  21 566.785 545260 -0.00213015 0.000841384 6.44281 -3.93301e+06 -3.93265e+06 -9.96723e+06 3637.13
  22 587.11 544699 0.00118678 0.000293279 6.42692 -3.92224e+06 -3.92263e+06 -9.93744e+06 3617.81
  23 607.435 544785 -0.000298881 0.000942313 6.41318 -3.91229e+06 -3.91201e+06 -9.90728e+06 3600.96
  24 627.76 545762 -0.00132593 0.00029741 6.40896 -3.90914e+06 -3.90895e+06 -9.89912e+06 3595.09
  25 648.085 543893 -0.00213029 -0.000726406 6.42276 -3.90084e+06 -3.90136e+06 -9.8882e+06 3604.21
  26 668.41 543687 4.61916e-05 0.00102432 6.43809 -3.89137e+06 -3.89159e+06 -9.87083e+06 3616.35
  27 688.735 546519 -2.1994e-05 0.00117823 6.42746 -3.88238e+06 -3.88261e+06 -9.84905e+06 3603.8
  28 709.06 543955 0.00175629 0.0014924 6.42257 -3.87652e+06 -3.87661e+06 -9.83791e+06 3596.31
  29 729.385 541822 0.000229802 -0.000433135 6.4217 -3.86401e+06 -3.86377e+06 -9.8133e+06 3595.6
  30 749.71 547003 0.00173647 0.00559813 6.41565 -3.8487e+06 -3.84891e+06 -9.79176e+06 3590.19
  31 770.035 544279 -0.000302907 -0.00122401 6.41971 -3.83983e+06 -3.84008e+06 -9.78647e+06 3594.5
  32 790.36 539268 0.00382109 0.00219744 6.4078 -3.83173e+06 -3.83134e+06 -9.76718e+06 3580.51
  33 810.685 547044 0.00169375 -0.00228848 6.38168 -3.81901e+06 -3.81869e+06 -9.72953e+06 3554.34
  34 831.01 546407 3.23147e-05 -0.00175023 6.31566 -3.78624e+06 -3.78728e+06 -9.63069e+06 3497.32
  35 851.335 538815 0.00299579 -0.0012846 6.19976 -3.80382e+06 -3.80391e+06 -9.43861e+06 3426.11
  36 871.66 537906 -0.000340802 -0.000409508 6.00087 -3.66941e+06 -3.67069e+06 -9.14432e+06 3261.98
  37 891.985 537409 -0.00140278 -0.00225762 5.74917 -3.45365e+06 -3.45441e+06 -8.73187e+06 3018.15
  38 912.31 536717 -0.0011731 0.00130727 5.4773 -3.29903e+06 -3.30007e+06 -8.33078e+06 2809.43
  39 932.635 536498 0.00169056 -0.00262154 5.43435 -3.20381e+06 -3.20337e+06 -8.14716e+06 2797.55
  40 952.96 536238 5.83603e-06 -0.00191508 5.34193 -3.19501e+06 -3.19592e+06 -8.15664e+06 2730.36
  41 973.285 536501 -0.00109556 -0.000899659 5.27296 -3.06492e+06 -3.06605e+06 -7.98306e+06 2805.27
  42 993.61 509426 0.000528254 -0.00103184 3.66002 -2.16918e+06 -2.16961e+06 -5.64124e+06 1903.92
  43 1013.93 499612 -0.000859191 0.00158983 2.94533 -1.67574e+06 -1.67613e+06 -4.50314e+06 1787.06
  44 1034.26 474730 -0.00391053 0.00141051 -0.00220954 -1794.76 -1618.66 -3115.23 300.41
  45 1054.58 488442 0.00050909 -0.000933372 -0.00172037 1241.24 1731.36 2700.16 300.924
  46 1074.91 470428 -3.73332e-05 4.45913e-05 -0.00353561 292.372 -1363.28 -1893.44 299.998
  47 1095.23 470576 -0.00194217 0.00306613 -0.0110603 -4805.26 -3659.26 -8910.96 300.469
  48 1115.56 491130 -0.000550864 0.000205257 -0.00657626 -2795.63 -3257.89 -6868.43 299.645
  49 1135.88 471894 -0.00053036 -0.0012233 0.0195345 8722.53 8983.33 19404.8 300.088
  50 1156.21 470400 -0.00113275 0.00188029 0.00176893 3.6349 1172.46 794.152 300.112
  51 1176.53 480730 0.000639105 0.000151212 -0.0221035 -13617.7 -13588.1 -29107.9 300.274
  52 1196.86 482467 -0.00201358 -0.000111497 0.0088406 4175.92 4556.14 8867.4 300.016
  53 1217.18 470403 0.000779653 -0.00153064 0.007211 5424.48 5902.95 11848.2 300.067
  54 1237.51 471053 0.0012381 0.00164415 -0.00237179 1378.29 1510.46 2904.41 299.651
  55 1257.83 491613 0.000759283 0.00156737 0.00263442 1990.62 1674.76 3072.07 299.877
  56 1278.16 470934 -4.95545e-05 -0.00214313 -0.00643246 -1972.43 -2385.95 -4397.52 300.561
  57 1298.48 470405 -0.00394059 -0.00253934 -0.0116876 -3546.51 -4689.8 -8705.57 300.34
  58 1318.81 485516 0.000533768 0.00230465 -0.0037133 -1815.81 -782.727 -2614.98 300.744
  59 1339.13 477679 0.000449265 0.00157036 0.0143923 8714.25 8268.27 17544.3 300.613
  60 1359.46 470400 -0.000466557 0.000781769 -0.00971238 -2443.02 -3649.69 -6308.37 300.927
  61 1379.78 472656 0.00141299 -0.000683246 0.00270954 1641.07 752.935 3112.46 300.425
  62 1400.11 490458 -0.00106304 -0.000985834 -0.000340263 492.687 280.122 78.9341 300.407
  63 1420.43 470486 -0.00202633 -0.00011432 -0.000618953 -1338.24 -906.367 -3039.23 299.758
  64 1440.76 470442 0.000722308 -0.00109443 0.00594674 1889.05 1622.29 3135.63 300.47
  65 1461.08 489109 6.5719e-05 0.00255357 -0.000326624 -69.7844 -972.794 -1271.44 299.385
  66 1481.41 474049 -0.00314721 -0.001009 0.00120674 746.522 417.17 943.499 300.718
  67 1501.73 470400 0.00111067 -0.000586115 0.00477797 3110.03 2746.81 6020.66 300.277
  68 1522.06 475606 0.00307664 -0.00073496 -0.00290393 1239.12 342.262 2031.26 300.58
  69 1542.38 487586 0.00139104 -0.000123429 0.00110202 262.629 139.942 784.848 299.849
  70 1562.71 470408 -0.00071684 0.000580875 -0.00460002 -1224.86 -1309.76 -3577.12 300.137
  71 1583.03 470620 -0.00356992 -0.000861617 0.00203185 2242.41 2518.05 5470.1 299.276
  72 1603.36 491195 0.00044723 0.000692316 -0.000653292 712.893 112.727 972.026 300.206
  73 1623.68 471785 0.00284421 0.00366603 -0.000684423 -368.036 -56.1978 -1609.14 300.074
